起始城市	到达城市	公司			航班号	起飞时间戳		到达时间戳		价格	最大折扣	满载	当前人数		
长沙	深圳	中国南方航空(集团)公司	CZ3988	201712082105	201712082225	1574	0.1	270	267	
长沙	沈阳	中国南方航空(集团)公司	CZ3983	201711240820	201711241235	3163	0.2	270	266	
长沙	沈阳	中国南方航空(集团)公司	CZ3129	201711201220	201711201635	2706	0.28	110	105	
长沙	沈阳	中国南方航空(集团)公司	CZ3659	201711211400	201711211800	2362	0.5	140	131	
长沙	太原	中国南方航空(集团)公司	CZ3773	201712181005	201712181200	1338	0.28	130	122	
长沙	太原	中国南方航空(集团)公司	CZ3781	201712281440	201712281625	1837	0.4	140	132	
长沙	天津	中国南方航空(集团)公司	CZ3125	201712121220	201712121420	3495	0.3	190	187	
长沙	天津	奥凯航空			BK2812	201712042110	201712042310	1845	0.2	150	146	
长沙	温州	鹰联航空公司		EU2227	201711091400	201711091510	3085	0.1	170	161	
长沙	温州	中国南方航空(集团)公司	CZ8109	201711051645	201711051755	3220	0	140	132	
长沙	温州	中国国际航空公司		CA4577	201711041735	201711041850	1929	0.1	150	147	
长沙	乌鲁木齐	中国南方航空(集团)公司	CZ3776	201711011840	201711012335	2840	0.3	250	242	
长沙	西安	中国南方航空(集团)公司	CZ3709	201712110820	201712110955	2966	0	140	132	
长沙	西安	中国南方航空(集团)公司	CZ3223	201711220820	201711220955	1832	0.5	110	103	
长沙	西安	中国南方航空(集团)公司	CZ3761	201711101035	201711101200	2415	0.4	240	233	
长沙	义乌	中国南方航空(集团)公司	CZ3868	201712282210	201712282310	2168	0.2	250	242	
长沙	银川	中国南方航空(集团)公司	CZ3709	201712010820	201712011155	1467	0.4	120	114	
长沙	永州	中国南方航空(集团)公司	CZ3373	201711101010	201711101100	1898	0.1	250	244	
长沙	湛江	中国南方航空(集团)公司	CZ3142	201711062025	201711062145	3439	0.2	180	177	
长沙	张家界	中国南方航空(集团)公司	CZ3984	201711221840	201711221920	1801	0.2	190	180	
长沙	长春	中国南方航空(集团)公司	CZ3741	201711140820	201711141250	2040	0.42	220	216	
长沙	长春	中国南方航空(集团)公司	CZ6466	201711171735	201711172030	2057	0.2	210	203	
长沙	长春	中国南方航空(集团)公司	CZ6723	201712011905	201712012320	2154	0	130	121	
长沙	郑州	中国南方航空(集团)公司	CZ3943	201711100840	201711100950	2135	0.2	160	152	
长沙	郑州	中国南方航空(集团)公司	CZ3972	201712101610	201712101720	3606	0.2	100	90	
长沙	郑州	中国南方航空(集团)公司	CZ3620	201711202040	201711202200	1908	0.1	230	224	
长沙	郑州	东星航空有限公司		8C8210	201711292245	201711292355	1682	0.2	110	106	
长沙	珠海	中国南方航空(集团)公司	CZ6845	201711170800	201711170905	2428	0.3	170	166	
长沙	珠海	中国南方航空(集团)公司	CZ3762	201710311515	201710311630	3013	0.5	120	110	
成都	 运城	中国国际航空公司		CA4183	201712130730	201712130900	2854	0.2	100	96	
成都	北海	鹰联航空公司		EU2715	201712250730	201712250910	1056	0.2	210	205	
成都	北京	上海航空公司		FM2284	201711031900	201711032055	2929	0.4	260	254	
成都	北京	四川航空股份有限公司		3U8881	201711070730	201711070955	1885	0.3	300	291	
成都	北京	中国国际航空公司		CA4113	201711090800	201711091030	2954	0.1	280	273	
成都	北京	中国国际航空公司		CA4101	201711190900	201711191130	3235	0	100	90	
成都	北京	四川航空股份有限公司		3U8883	201712100930	201712101155	2387	0.3	260	250	
成都	北京	中国国际航空公司		CA946	201712010940	201712011205	2467	0.42	140	131	
成都	北京	中国国际航空公司		CA4107	201712091000	201712091230	1744	0.3	160	157	
成都	北京	中国国际航空公司		CA4115	201712031100	201712031330	2679	0.4	230	220	
成都	北京	四川航空股份有限公司		3U8885	201711181130	201711181410	3748	0.2	270	267	
成都	北京	中国国际航空公司		CA1406	201711201200	201711201430	2959	0.1	180	176	
成都	北京	中国南方航空(集团)公司	CZ6162	201711131220	201711131500	1682	0.2	190	184	
成都	北京	中国国际航空公司		CA4187	201712041250	201712041630	2361	0.1	130	120	
成都	北京	中国国际航空公司		CA421	201711041300	201711041520	3167	0	120	114	
成都	北京	中国国际航空公司		CA1416	201712171330	201712171600	2947	0.22	160	151	
成都	北京	中国国际航空公司		CA4103	201711271400	201711271630	2185	0.4	220	215	
成都	北京	四川航空股份有限公司		3U8887	201711301430	201711301700	2104	0	190	186	
成都	北京	中国国际航空公司		CA4109	201712281500	201712281730	1939	0	110	100	
成都	北京	四川航空股份有限公司		3U8893	201712241500	201712241755	3399	0.4	250	247	
成都	北京	中国国际航空公司		CA4105	201711241600	201711241830	3045	0.5	100	92	
成都	北京	四川航空股份有限公司		3U8889	201711301630	201711301855	2704	0.5	300	293	
成都	北京	中国国际航空公司		CA4119	201710311800	201710312030	2676	0.1	100	95	
成都	北京	四川航空股份有限公司		3U8891	201711021830	201711022105	2005	0.1	290	281	
成都	北京	中国国际航空公司		CA4111	201712291900	201712292130	2953	0.2	230	220	
成都	北京	中国南方航空(集团)公司	CZ3904	201712021925	201712022200	2647	0.17	140	134	
成都	北京	中国国际航空公司		CA1408	201712012000	201712012230	2078	0.2	210	204	
成都	北京	四川航空股份有限公司		3U8895	201711212030	201711212300	1870	0.1	180	173	
成都	北京	中国国际航空公司		CA1426	201711152100	201711152330	1992	0.2	270	260	
成都	达县	中国国际航空公司		CA4187	201711071250	201711071340	2353	0.5	250	244	
成都	大连	四川航空股份有限公司		3U8811	201711110820	201711111200	1953	0.4	140	133	
成都	大连	中国国际航空公司		CA151	201711050825	201711051120	3104	0.3	270	267	
成都	大连	四川航空股份有限公司		3U8813	201712151200	201712151555	1877	0.03	130	120	
成都	大连	中国南方航空(集团)公司	CZ6434	201712201300	201712201710	2319	0.3	210	205	
成都	大连	中国南方航空(集团)公司	CZ6436	201712222105	201712220040	3239	0.2	240	234	
成都	福州	中国国际航空公司		CA4229	201711280740	201711281130	2219	0.09	110	107	
成都	福州	四川航空股份有限公司		3U8997	201712150850	201712151220	1198	0.3	260	251	
成都	广州	四川航空股份有限公司		3U8737	201711050720	201711050915	3695	0.2	220	215	
成都	广州	鹰联航空公司		EU2235	201711150755	201711150955	2363	0.4	170	165	
成都	广州	四川航空股份有限公司		3U9235	201711100755	201711100955	2392	0.5	270	267	
成都	广州	中国国际航空公司		CA4305	201711300800	201711300955	1771	0.2	160	151	
成都	广州	四川航空股份有限公司		3U8739	201711010805	201711011005	2899	0	230	223	
成都	广州	中国南方航空(集团)公司	CZ3378	201711130810	201711131010	2070	0.3	120	115	
成都	广州	四川航空股份有限公司		3U8731	201712240850	201712241055	3234	0.1	160	151	
成都	广州	中国国际航空公司		CA4307	201712251000	201712251155	2683	0.4	180	174	
成都	广州	中国南方航空(集团)公司	CZ3404	201712121050	201712121310	2376	0.1	230	222	
成都	广州	中国国际航空公司		CA4317	201712261200	201712261355	3438	0.49	150	142	
成都	广州	中国国际航空公司		CA4301	201712061400	201712061555	2825	0.3	100	94	
成都	广州	中国国际航空公司		CA4333	201711091500	201711091650	1267	0.1	240	237	
成都	广州	中国南方航空(集团)公司	CZ3402	201711171620	201711171820	2545	0.5	250	244	
成都	广州	中国南方航空(集团)公司	CZ3414	201712261655	201712261905	2692	0	210	200	
成都	广州	中国国际航空公司		CA4303	201712171700	201712171900	1949	0	200	196	
成都	广州	四川航空股份有限公司		3U8735	201711121840	201711122035	2400	0.5	210	200	
成都	广州	中国国际航空公司		CA4309	201712211900	201712212105	3782	0.3	270	262	
成都	广州	中国南方航空(集团)公司	CZ3484	201711252120	201711252315	3796	0.44	270	266	
成都	贵阳	中国国际航空公司		CA4229	201711100740	201711100845	3462	0.1	120	110	
成都	贵阳	四川航空股份有限公司		3U8675	201712250755	201712250900	2893	0.2	280	273	
成都	贵阳	中国国际航空公司		CA4435	201711271455	201711271600	1861	0.1	300	296	
成都	贵阳	四川航空股份有限公司		3U8824	201711011555	201711011700	1665	0.2	190	182	
成都	贵阳	中国南方航空(集团)公司	CZ3694	201712041830	201712041930	1332	0.3	270	266	
成都	贵阳	中国南方航空(集团)公司	CZ3768	201711192010	201711192110	2925	0.4	140	132	
成都	贵阳	中国国际航空公司		CA4439	201711152110	201711152210	2849	0.45	260	257	
成都	桂林	中国国际航空公司		CA4323	201711281920	201711282050	2433	0.5	140	136	
成都	桂林	四川航空股份有限公司		3U8777	201712071900	201712072030	3055	0.3	110	104	
成都	桂林	中国南方航空(集团)公司	CZ3242	201711102145	201711102315	3391	0.1	220	216	
成都	哈尔滨	中国国际航空公司		CA4177	201711240815	201711241135	2217	0	250	247	
成都	哈尔滨	四川航空股份有限公司		3U8843	201712071110	201712071550	2150	0.1	280	277	
成都	哈尔滨	中国南方航空(集团)公司	CZ6256	201712222015	201712220020	2424	0.3	160	152	
成都	哈尔滨	中国南方航空(集团)公司	CZ3444	201711222015	201711220020	2440	0.1	170	161	
成都	海口	四川航空股份有限公司		3U8751	201712221845	201712222050	2382	0.5	260	256	
成都	海口	中国国际航空公司		CA4315	201711112000	201711112150	3109	0	290	287	
成都	杭州	鹰联航空公司		EU2205	201711220725	201711221115	1551	0.31	200	196	
成都	杭州	中国国际航空公司		CA4519	201711150805	201711151030	2035	0.5	260	251	
成都	杭州	四川航空股份有限公司		3U8911	201710311425	201710311630	2518	0.4	270	267	
成都	杭州	四川航空股份有限公司		3U8919	201711042105	201711042305	2991	0.1	140	133	
成都	合肥	中国国际航空公司		CA4521	201712280755	201712280945	2500	0.4	280	277	
成都	合肥	中国国际航空公司		CA435	201711080820	201711081020	1964	0.1	230	222	
成都	合肥	四川航空股份有限公司		3U8987	201712181740	201712181930	1524	0.1	280	276	
成都	呼和浩特	四川航空股份有限公司		3U8819	201712211830	201712212030	3754	0.3	220	216	
成都	台州	鹰联航空公司		EU2711	201712011530	201712011920	3559	0.11	150	140	
成都	台州	鹰联航空公司		EU2711	201712291530	201712291920	2496	0.2	250	242	
成都	济南	四川航空股份有限公司		3U8811	201712160820	201712161010	3046	0.3	280	276	
成都	济南	中国国际航空公司		CA4902	201712031040	201712031235	2120	0	280	275	
成都	济南	四川航空股份有限公司		3U8843	201712031110	201712031300	2949	0.5	220	213	
成都	济南	中国南方航空(集团)公司	CZ6442	201712021500	201712021700	2730	0.5	110	100	
成都	济南	中国南方航空(集团)公司	CZ6436	201711252105	201711252255	2099	0.1	100	96	
成都	济宁	四川航空股份有限公司		3U9709	201712020930	201712021130	2110	0.44	160	154	
成都	济宁	鹰联航空公司		EU2709	201711050930	201711051130	2699	0.5	220	214	
成都	景洪	中国国际航空公司		CA4261	201711121905	201711122050	2976	0.35	300	291	
成都	景洪	中国国际航空公司		CA4261	201711131905	201711132050	2217	0.1	220	216	
成都	九寨沟	中国国际航空公司		CA4483	201711231120	201711231210	3652	0.4	220	211	
成都	九寨沟	中国南方航空(集团)公司	CZ3993	201712020830	201712020910	1949	0.2	100	96	
成都	九寨沟	四川航空股份有限公司		3U8893	201712301500	201712301540	2377	0.3	270	264	
成都	九寨沟	中国国际航空公司		CA4481	201711171630	201711171720	2739	0	250	240	
成都	九寨沟	中国南方航空(集团)公司	CZ3641	201711210810	201711210900	1515	0.4	210	201	
成都	九寨沟	中国南方航空(集团)公司	CZ3401	201712051300	201712051350	2436	0.5	180	172	
成都	九寨沟	四川航空股份有限公司		3U8605	201712181200	201712181240	2233	0.3	290	281	
成都	九寨沟	中国国际航空公司		CA4479	201711301040	201711301125	2623	0.5	250	242	
成都	九寨沟	四川航空股份有限公司		3U8611	201711111930	201711112010	2476	0.1	150	142	
成都	昆明	四川航空股份有限公司		3U8661	201712270745	201712270900	2724	0.1	200	190	
成都	昆明	四川航空股份有限公司		3U8667	201712071140	201712071255	1250	0.1	100	95	
成都	昆明	中国国际航空公司		CA1427	201711261245	201711261400	3133	0.4	130	122	
成都	昆明	四川航空股份有限公司		3U8856	201712291425	201712291540	2591	0.2	210	206	
成都	昆明	四川航空股份有限公司		3U8868	201712061430	201712061540	2609	0.26	240	236	
成都	昆明	海航集团祥鹏航空公司		8L9976	201710311620	201710311730	3027	0.2	120	113	
成都	昆明	中国国际航空公司		CA4459	201712182005	201712182115	1854	0.2	190	184	
成都	昆明	鹰联航空公司		EU2223	201712062200	201712062315	3044	0.32	290	281	
成都	昆明	四川航空股份有限公司		3U9223	201712092200	201712092315	3419	0.42	190	183	
成都	昆明	四川航空股份有限公司		3U8820	201712052355	201712050110	3233	0.1	130	121	
成都	拉萨	中国国际航空公司		CA4112	201712251245	201712251455	2519	0	280	272	
成都	拉萨	中国国际航空公司		CA407	201712160740	201712160945	2708	0.31	210	207	
成都	拉萨	中国国际航空公司		CA4401	201712291330	201712291530	2239	0.4	190	185	
成都	拉萨	中国国际航空公司		CA4403	201712260740	201712260950	1925	0.4	170	165	
成都	兰州	四川航空股份有限公司		3U8823	201711021135	201711021250	2373	0.5	260	254	
成都	兰州	中国国际航空公司		CA4207	201711101440	201711101555	2701	0.2	170	161	
成都	丽江	四川航空股份有限公司		3U8691	201712231905	201712232015	1654	0.1	260	254	
成都	丽江	鹰联航空公司		EU2237	201711142115	201711142220	1850	0.37	170	165	
成都	丽江	中国国际航空公司		CA4451	201712262105	201712262205	1798	0.4	110	106	
成都	丽江	四川航空股份有限公司		3U9237	201711082115	201711082220	1262	0.3	120	117	
成都	柳州	鹰联航空公司		EU2201	201711241635	201711241805	2757	0.2	240	236	
成都	柳州	四川航空股份有限公司		3U9201	201710311635	201710311805	2108	0.2	260	255	
成都	南昌	中国国际航空公司		CA4507	201712050820	201712051005	3056	0.2	280	274	
成都	南昌	四川航空股份有限公司		3U8927	201711040900	201711041050	2463	0.5	160	152	
成都	南京	鹰联航空公司		EU2759	201712210855	201712211055	3065	0.3	230	222	
成都	南京	四川航空股份有限公司		3U9759	201712020855	201712021055	3173	0.45	210	201	
成都	南京	中国国际航空公司		CA4505	201711030955	201711031200	2847	0.4	230	225	
成都	南京	四川航空股份有限公司		3U8923	201712241150	201712241345	1851	0.1	160	157	
成都	南京	中国国际航空公司		CA4517	201711041640	201711041845	2109	0.3	200	190	
成都	南京	四川航空股份有限公司		3U8993	201711021730	201711021925	2413	0.2	200	192	
成都	南宁	鹰联航空公司		EU2229	201712090910	201712091100	1581	0	230	220	
成都	南宁	四川航空股份有限公司		3U8773	201711301845	201711302025	3371	0.5	250	243	
成都	南宁	中国国际航空公司		CA4327	201712061920	201712062055	1682	0.2	280	272	
成都	南通	四川航空股份有限公司		3U8985	201712120815	201712121200	2032	0.04	180	175	
成都	宁波	鹰联航空公司		EU2221	201711120845	201711121105	2753	0.2	270	263	
成都	宁波	四川航空股份有限公司		3U8927	201711230900	201711231250	1594	0.1	210	206	
成都	攀枝花	中国国际航空公司		CA4461	201711090730	201711090840	3242	0.48	180	177	
成都	攀枝花	中国国际航空公司		CA4463	201712221200	201712221310	2085	0.5	120	117	
成都	青岛	四川航空股份有限公司		3U8915	201711051540	201711051750	1234	0.32	250	245	
成都	青岛	中国国际航空公司		CA4511	201712280745	201712280950	2123	0	200	195	
成都	青岛	中国国际航空公司		CA4714	201712032140	201712032345	1589	0.3	180	177	
成都	三亚	鹰联航空公司		EU2211	201712142030	201712142245	1973	0.5	250	242	
成都	三亚	中国国际航空公司		CA4375	201711302005	201711302225	2310	0.1	190	184	
成都	三亚	四川航空股份有限公司		3U8757	201711161835	201711162045	3002	0.3	250	247	
成都	三亚	四川航空股份有限公司		3U8755	201711242055	201711242305	2760	0.4	190	181	
